*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:24:02 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V2/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQA1.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir2.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V2/HLA-DQA1/NAfrHLA-DQA12

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQA1.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQA1.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir2.txt].
1 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir2.txt].

1 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 7 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 24368.2 24313.6
logL: -2081.05
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
205	-2080.61	48264.79572	0.04923	(1 component(s) constrained)
206	-2081.52	48271.17782	0.04923	(1 component(s) constrained)
207	-2081.27	48266.22202	0.04923	(1 component(s) constrained)
208	-2081.21	48268.50888	0.04923	(1 component(s) constrained)
209	-2080.63	48275.74761	0.04923	(1 component(s) constrained)
210	-2081.21	48271.57459	0.04923	(1 component(s) constrained)
211	-2081.77	48265.94824	0.04923	(1 component(s) constrained)
212	-2079.93	48266.02979	0.04923	(1 component(s) constrained)
213	-2081.11	48270.07979	0.04923	(1 component(s) constrained)
214	-2080.28	48268.66989	0.04923	(1 component(s) constrained)
215	-2080.60	48276.14215	0.04923	(1 component(s) constrained)
216	-2080.47	48270.69794	0.04923	(1 component(s) constrained)
217	-2082.18	48278.65860	0.04923	(1 component(s) constrained)
218	-2080.20	48267.02431	0.04923	(1 component(s) constrained)
219	-2081.40	48269.84875	0.04923	(1 component(s) constrained)
220	-2080.97	48269.23094	0.04923	(1 component(s) constrained)
221	-2080.47	48277.10440	0.04923	(1 component(s) constrained)
222	-2080.75	48266.19489	0.04923	(1 component(s) constrained)
223	-2080.22	48266.97537	0.04923	(1 component(s) constrained)
224	-2081.04	48268.56876	0.04923	(1 component(s) constrained)
225	-2081.22	48265.17823	0.04923	(1 component(s) constrained)
226	-2082.25	48273.95881	0.04923	(1 component(s) constrained)
227	-2080.41	48265.50594	0.04923	(1 component(s) constrained)
228	-2081.23	48265.90962	0.04923	(1 component(s) constrained)
229	-2081.22	48275.06617	0.04923	(1 component(s) constrained)
230	-2080.72	48256.23378	0.04923	(1 component(s) constrained)
231	-2080.28	48264.47403	0.04923	(1 component(s) constrained)
232	-2080.31	48263.54213	0.04923	(1 component(s) constrained)
233	-2080.42	48269.70355	0.04923	(1 component(s) constrained)
234	-2080.24	48275.21976	0.04923	(1 component(s) constrained)
235	-2080.50	48275.87001	0.04923	(1 component(s) constrained)
236	-2081.12	48266.83153	0.04923	(1 component(s) constrained)
237	-2081.05	48271.23922	0.04923	(1 component(s) constrained)
238	-2080.00	48273.93416	0.04923	(1 component(s) constrained)
239	-2080.28	48272.97814	0.04923	(1 component(s) constrained)
240	-2080.80	48275.39626	0.04923	(1 component(s) constrained)
241	-2080.79	48263.02204	0.04923	(1 component(s) constrained)
242	-2080.82	48269.63897	0.04923	(1 component(s) constrained)
243	-2079.46	48270.58076	0.04923	(1 component(s) constrained)
244	-2080.83	48269.61972	0.04923	(1 component(s) constrained)
245	-2080.82	48270.11968	0.04923	(1 component(s) constrained)
246	-2081.70	48266.77975	0.04923	(1 component(s) constrained)
247	-2080.07	48259.33203	0.04923	(1 component(s) constrained)
248	-2080.04	48263.01501	0.04923	(1 component(s) constrained)
249	-2079.86	48268.81099	0.04923	(1 component(s) constrained)
250	-2080.52	48267.25415	0.04923	(1 component(s) constrained)
251	-2080.09	48272.76896	0.04923	(1 component(s) constrained)
252	-2082.03	48270.19088	0.04923	(1 component(s) constrained)
253	-2081.09	48267.68868	0.04923	(1 component(s) constrained)
254	-2080.71	48277.30983	0.04923	(1 component(s) constrained)
255	-2080.16	48270.29317	0.04923	(1 component(s) constrained)
256	-2081.36	48271.04128	0.04923	(1 component(s) constrained)
257	-2080.80	48280.17929	0.04923	(1 component(s) constrained)
258	-2080.49	48274.84495	0.04923	(1 component(s) constrained)
259	-2080.82	48270.67812	0.04923	(1 component(s) constrained)
260	-2080.85	48271.55787	0.04923	(1 component(s) constrained)
261	-2079.78	48269.83857	0.04923	(1 component(s) constrained)
262	-2081.99	48268.42253	0.04923	(1 component(s) constrained)
263	-2080.63	48272.23874	0.04923	(1 component(s) constrained)
264	-2080.80	48268.87914	0.04923	(1 component(s) constrained)
265	-2079.77	48270.02038	0.04923	(1 component(s) constrained)
266	-2081.61	48269.53516	0.04923	(1 component(s) constrained)
267	-2081.36	48262.18944	0.04923	(1 component(s) constrained)
268	-2080.94	48273.31354	0.04923	(1 component(s) constrained)
269	-2080.70	48264.18550	0.04923	(1 component(s) constrained)
270	-2081.08	48267.72027	0.04923	(1 component(s) constrained)
271	-2080.67	48269.01535	0.04923	(1 component(s) constrained)
272	-2081.67	48270.64083	0.04923	(1 component(s) constrained)
273	-2079.98	48268.45839	0.04923	(1 component(s) constrained)
274	-2080.51	48266.53368	0.04923	(1 component(s) constrained)
275	-2081.50	48282.48212	0.04923	(1 component(s) constrained)
276	-2080.47	48263.24417	0.04923	(1 component(s) constrained)
277	-2080.54	48262.75125	0.04923	(1 component(s) constrained)
278	-2080.06	48264.30936	0.04923	(1 component(s) constrained)
279	-2080.83	48261.62735	0.04923	(1 component(s) constrained)
280	-2080.84	48259.82122	0.04923	(1 component(s) constrained)
281	-2081.27	48267.61816	0.04923	(1 component(s) constrained)
282	-2080.60	48272.79060	0.04923	(1 component(s) constrained)
283	-2079.68	48274.67388	0.04923	(1 component(s) constrained)
284	-2080.94	48265.27064	0.04923	(1 component(s) constrained)
285	-2080.68	48277.86854	0.04923	(1 component(s) constrained)
286	-2081.08	48263.80738	0.04923	(1 component(s) constrained)
287	-2080.53	48269.57112	0.04923	(1 component(s) constrained)
288	-2081.00	48281.44279	0.04923	(1 component(s) constrained)
289	-2080.75	48264.22287	0.04923	(1 component(s) constrained)
290	-2080.37	48273.44287	0.04923	(1 component(s) constrained)
291	-2080.22	48263.18959	0.04923	(1 component(s) constrained)
292	-2081.16	48276.85319	0.04923	(1 component(s) constrained)
293	-2081.37	48259.37645	0.04923	(1 component(s) constrained)
294	-2080.65	48266.45462	0.04923	(1 component(s) constrained)
295	-2081.12	48262.10701	0.04923	(1 component(s) constrained)
296	-2080.98	48271.22346	0.04923	(1 component(s) constrained)
297	-2081.31	48271.50887	0.04923	(1 component(s) constrained)
298	-2079.99	48275.91012	0.04923	(1 component(s) constrained)
299	-2080.86	48269.60734	0.04923	(1 component(s) constrained)
300	-2080.31	48270.57891	0.04923	(1 component(s) constrained)
301	-2080.30	48265.57335	0.04923	(1 component(s) constrained)
302	-2080.41	48270.69046	0.04923	(1 component(s) constrained)
303	-2079.69	48267.60630	0.04923	(1 component(s) constrained)
304	-2080.28	48269.74325	0.04923	(1 component(s) constrained)
305	-2080.49	48269.34551	0.04923	(1 component(s) constrained)
306	-2081.13	48266.49359	0.04923	(1 component(s) constrained)
307	-2080.63	48273.66497	0.04923	(1 component(s) constrained)
308	-2081.23	48266.40134	0.04923	(1 component(s) constrained)
309	-2080.77	48266.11225	0.04923	(1 component(s) constrained)
310	-2080.19	48265.03631	0.04923	(1 component(s) constrained)
311	-2080.23	48263.65491	0.04923	(1 component(s) constrained)
312	-2080.36	48271.52071	0.04923	(1 component(s) constrained)
313	-2079.48	48259.83246	0.04923	(1 component(s) constrained)
314	-2080.32	48264.92633	0.04923	(1 component(s) constrained)
315	-2079.70	48255.63836	0.04923	(1 component(s) constrained)
316	-2079.46	48267.89845	0.04923	(1 component(s) constrained)
317	-2080.53	48259.38796	0.04923	(1 component(s) constrained)
318	-2080.68	48266.05153	0.04923	(1 component(s) constrained)
319	-2081.08	48270.00906	0.04923	(1 component(s) constrained)
320	-2080.38	48278.93519	0.04923	(1 component(s) constrained)
321	-2080.00	48275.65941	0.04923	(1 component(s) constrained)
322	-2081.02	48268.12956	0.04923	(1 component(s) constrained)
323	-2080.80	48259.66749	0.04923	(1 component(s) constrained)
324	-2080.28	48259.11202	0.04923	(1 component(s) constrained)
325	-2079.71	48267.25551	0.04923	(1 component(s) constrained)
326	-2080.95	48269.86603	0.04923	(1 component(s) constrained)
327	-2080.23	48269.44623	0.04923	(1 component(s) constrained)
328	-2081.49	48279.17803	0.04923	(1 component(s) constrained)
329	-2080.46	48262.21071	0.04923	(1 component(s) constrained)
330	-2079.39	48265.03318	0.04923	(1 component(s) constrained)
331	-2081.05	48266.36897	0.04923	(1 component(s) constrained)
332	-2081.29	48265.74487	0.04923	(1 component(s) constrained)
333	-2080.60	48260.95376	0.04923	(1 component(s) constrained)
334	-2080.08	48263.75515	0.04923	(1 component(s) constrained)
335	-2081.25	48270.49593	0.04923	(1 component(s) constrained)
336	-2081.08	48264.78834	0.04923	(1 component(s) constrained)
337	-2079.91	48270.77630	0.04923	(1 component(s) constrained)
338	-2080.51	48269.76275	0.04923	(1 component(s) constrained)
339	-2080.99	48270.73542	0.04923	(1 component(s) constrained)
340	-2080.22	48257.87451	0.04923	(1 component(s) constrained)
341	-2081.37	48267.14391	0.04923	(1 component(s) constrained)
342	-2080.27	48260.31822	0.04923	(1 component(s) constrained)
343	-2081.47	48263.76588	0.04923	(1 component(s) constrained)
344	-2081.71	48276.56078	0.04923	(1 component(s) constrained)
345	-2079.63	48270.64973	0.04923	(1 component(s) constrained)
346	-2081.37	48269.72127	0.04923	(1 component(s) constrained)
347	-2080.84	48264.37225	0.04923	(1 component(s) constrained)
348	-2080.91	48275.06596	0.04923	(1 component(s) constrained)
349	-2081.57	48272.97229	0.04923	(1 component(s) constrained)
350	-2079.86	48261.81131	0.04923	(1 component(s) constrained)
351	-2080.61	48265.27298	0.04923	(1 component(s) constrained)
352	-2080.96	48268.21254	0.04923	(1 component(s) constrained)
353	-2080.89	48267.17170	0.04923	(1 component(s) constrained)
354	-2081.33	48270.21249	0.04923	(1 component(s) constrained)
355	-2079.76	48264.47744	0.04923	(1 component(s) constrained)
356	-2080.69	48265.80951	0.04923	(1 component(s) constrained)
357	-2081.09	48265.24540	0.04923	(1 component(s) constrained)
358	-2080.43	48275.33597	0.04923	(1 component(s) constrained)
359	-2080.35	48276.29854	0.04923	(1 component(s) constrained)
360	-2080.13	48259.81312	0.04923	(1 component(s) constrained)
361	-2080.55	48267.98639	0.04923	(1 component(s) constrained)
362	-2080.54	48279.70012	0.04923	(1 component(s) constrained)
363	-2080.95	48265.93016	0.04923	(1 component(s) constrained)
364	-2079.59	48266.84418	0.04923	(1 component(s) constrained)
365	-2080.89	48266.76783	0.04923	(1 component(s) constrained)
366	-2080.70	48270.15873	0.04923	(1 component(s) constrained)
367	-2080.76	48271.08211	0.04923	(1 component(s) constrained)
368	-2080.06	48267.15462	0.04923	(1 component(s) constrained)
369	-2080.16	48260.34030	0.04923	(1 component(s) constrained)
370	-2080.46	48269.79773	0.04923	(1 component(s) constrained)
371	-2081.04	48269.04408	0.04923	(1 component(s) constrained)
372	-2080.40	48273.42517	0.04923	(1 component(s) constrained)
373	-2081.20	48266.85805	0.04923	(1 component(s) constrained)
374	-2080.81	48270.03189	0.04923	(1 component(s) constrained)
375	-2081.76	48268.19966	0.04923	(1 component(s) constrained)
376	-2081.85	48269.39821	0.04923	(1 component(s) constrained)
377	-2081.70	48268.37595	0.04923	(1 component(s) constrained)
378	-2081.16	48271.08600	0.04923	(1 component(s) constrained)
379	-2080.66	48264.97854	0.04923	(1 component(s) constrained)
380	-2081.70	48259.12706	0.04923	(1 component(s) constrained)
381	-2079.89	48271.05596	0.04923	(1 component(s) constrained)
382	-2079.90	48270.65354	0.04923	(1 component(s) constrained)
383	-2081.55	48270.33365	0.04923	(1 component(s) constrained)
384	-2080.38	48269.38069	0.04923	(1 component(s) constrained)
385	-2080.40	48266.11639	0.04923	(1 component(s) constrained)
386	-2079.72	48276.27478	0.04923	(1 component(s) constrained)
387	-2081.68	48268.51043	0.04923	(1 component(s) constrained)
388	-2079.99	48262.35220	0.04923	(1 component(s) constrained)
