*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:23:15 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V2/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DPA1.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir2.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V2/HLA-DPA1/NAfrHLA-DPA12

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DPA1.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DPA1.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir2.txt].
1 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir2.txt].

1 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 7 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 15768.2 15718.1
logL: -1999.32
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
102	-1997.73	30166.34128	0.03282	(1 component(s) constrained)
103	-1999.37	30159.58534	0.03282	(1 component(s) constrained)
104	-1998.41	30156.95002	0.03282	(1 component(s) constrained)
105	-1998.73	30157.29359	0.03282	(1 component(s) constrained)
106	-1998.17	30160.24610	0.03282	(1 component(s) constrained)
107	-1998.12	30151.91884	0.03282	(1 component(s) constrained)
108	-1998.12	30159.63844	0.03282	(1 component(s) constrained)
109	-1998.51	30169.40519	0.03282	(1 component(s) constrained)
110	-1997.43	30154.27919	0.03282	(1 component(s) constrained)
111	-1998.89	30156.29670	0.03282	(1 component(s) constrained)
112	-1998.18	30156.55291	0.03282	(1 component(s) constrained)
113	-1998.52	30160.19653	0.03282	(1 component(s) constrained)
114	-1999.34	30163.09795	0.03282	(1 component(s) constrained)
115	-1998.54	30162.15717	0.03282	(1 component(s) constrained)
116	-1997.43	30160.86764	0.03282	(1 component(s) constrained)
117	-1998.46	30160.66221	0.03282	(1 component(s) constrained)
118	-1997.96	30160.35806	0.03282	(1 component(s) constrained)
119	-1998.52	30159.85107	0.03282	(1 component(s) constrained)
120	-1998.39	30152.15696	0.03282	(1 component(s) constrained)
121	-1997.68	30158.41112	0.03282	(1 component(s) constrained)
122	-1998.39	30156.84957	0.03282	(1 component(s) constrained)
123	-1997.79	30161.52435	0.03282	(1 component(s) constrained)
124	-1997.99	30160.49276	0.03282	(1 component(s) constrained)
125	-1998.56	30155.20850	0.03282	(1 component(s) constrained)
126	-1997.82	30157.60525	0.03282	(1 component(s) constrained)
127	-1997.89	30155.30248	0.03282	(1 component(s) constrained)
128	-1997.83	30158.77548	0.03282	(1 component(s) constrained)
129	-1997.71	30161.52352	0.03282	(1 component(s) constrained)
130	-1997.98	30160.53412	0.03282	(1 component(s) constrained)
131	-1997.54	30159.92892	0.03282	(1 component(s) constrained)
132	-1998.47	30154.85947	0.03282	(1 component(s) constrained)
133	-1998.86	30166.89266	0.03282	(1 component(s) constrained)
134	-1998.12	30156.20205	0.03282	(1 component(s) constrained)
135	-1997.78	30156.95308	0.03282	(1 component(s) constrained)
136	-1998.36	30161.27143	0.03282	(1 component(s) constrained)
137	-1998.49	30161.93871	0.03282	(1 component(s) constrained)
138	-1998.82	30157.81665	0.03282	(1 component(s) constrained)
139	-1997.33	30158.36167	0.03282	(1 component(s) constrained)
140	-1998.07	30160.01680	0.03282	(1 component(s) constrained)
141	-1998.66	30158.33092	0.03282	(1 component(s) constrained)
142	-1997.76	30157.46500	0.03282	(1 component(s) constrained)
143	-1998.58	30158.99779	0.03282	(1 component(s) constrained)
144	-1998.60	30157.72709	0.03282	(1 component(s) constrained)
145	-1998.26	30158.73664	0.03282	(1 component(s) constrained)
146	-1998.52	30158.54543	0.03282	(1 component(s) constrained)
147	-1997.78	30155.82457	0.03282	(1 component(s) constrained)
148	-1998.50	30164.74179	0.03282	(1 component(s) constrained)
149	-1997.73	30159.43214	0.03282	(1 component(s) constrained)
150	-1997.74	30161.15000	0.03282	(1 component(s) constrained)
Log-likelihood ratio converged.

Calculating the logLikelihood for the reduced model ...
(variance component 1 is dropped from the model)
Calculating prior values of variance components by EM-REML ...
Updated prior values: 30242.82373
logL: -1999.94363
Running AI-REML algorithm ...
Iter.	logL	V(e)	
1	-1999.35	30226.55075	
2	-1999.35	30191.37361	
3	-1999.35	30191.41450	
4	-1999.35	30191.41450	
Log-likelihood ratio converged.

Summary result of REML analysis:
Source	Variance	SE
V(G)	30161.150005	31657.586824
V(e)	0.032821	31491.536027
Vp	30161.182826	2280.372148
V(G)/Vp	0.999999	1.044108

Sampling variance/covariance of the estimates of variance components:
1.002203e+09	-9.943598e+08	
-9.943598e+08	9.917168e+08	
Estimatesof fixed effects:

Source	Estimate	SE
mean	592.634257	17.926839
X_2	-76.648720	35.480260
X_3	-79.912403	31.131187
X_4	-79.868282	36.628440
X_5	7.904758	32.026481
X_6	-132.038158	27.473188
X_7	3.757569	37.301598

Summary result of REML analysis has been saved in the file [/raid/genevol/users/lucas/heritability/03.Heritability/Results/V2/HLA-DPA1/NAfrHLA-DPA12.hsq].

Analysis finished at 23:23:18 -03 on Wed Jun 09 2021
Overall computational time: 3.41 sec.
