*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:28:02 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V3/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DRA.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V3/HLA-DRA/NAfrHLA-DRA0

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DRA.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DRA.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].
3 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].

3 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 11 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 165129 164512
logL: -2365.1
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
61	-2342.44	239494.12643	0.41612	(1 component(s) constrained)
62	-2341.57	239490.25721	0.41612	(1 component(s) constrained)
63	-2341.36	239509.21976	0.41612	(1 component(s) constrained)
64	-2341.81	239497.51694	0.41612	(1 component(s) constrained)
65	-2342.29	239473.99937	0.41612	(1 component(s) constrained)
66	-2342.38	239514.86835	0.41612	(1 component(s) constrained)
67	-2342.16	239521.47161	0.41612	(1 component(s) constrained)
68	-2341.77	239480.99842	0.41612	(1 component(s) constrained)
69	-2342.50	239436.43039	0.41612	(1 component(s) constrained)
70	-2342.38	239477.77602	0.41612	(1 component(s) constrained)
71	-2341.88	239471.13511	0.41612	(1 component(s) constrained)
72	-2342.57	239487.39148	0.41612	(1 component(s) constrained)
73	-2342.90	239448.85411	0.41612	(1 component(s) constrained)
74	-2341.89	239437.04768	0.41612	(1 component(s) constrained)
75	-2342.49	239454.44104	0.41612	(1 component(s) constrained)
76	-2341.98	239504.20904	0.41612	(1 component(s) constrained)
77	-2341.90	239426.31985	0.41612	(1 component(s) constrained)
78	-2341.62	239429.65437	0.41612	(1 component(s) constrained)
79	-2341.83	239475.31020	0.41612	(1 component(s) constrained)
80	-2342.17	239424.05156	0.41612	(1 component(s) constrained)
81	-2341.91	239521.47582	0.41612	(1 component(s) constrained)
82	-2342.34	239503.51986	0.41612	(1 component(s) constrained)
83	-2341.74	239499.32213	0.41612	(1 component(s) constrained)
84	-2342.91	239452.00756	0.41612	(1 component(s) constrained)
85	-2341.07	239478.28840	0.41612	(1 component(s) constrained)
86	-2342.84	239488.52740	0.41612	(1 component(s) constrained)
87	-2342.15	239495.48857	0.41612	(1 component(s) constrained)
88	-2342.18	239506.44870	0.41612	(1 component(s) constrained)
89	-2341.65	239510.46122	0.41612	(1 component(s) constrained)
90	-2341.90	239516.32362	0.41612	(1 component(s) constrained)
91	-2341.99	239525.97970	0.41612	(1 component(s) constrained)
92	-2342.08	239544.74959	0.41612	(1 component(s) constrained)
93	-2341.17	239501.11677	0.41612	(1 component(s) constrained)
94	-2342.68	239517.59416	0.41612	(1 component(s) constrained)
95	-2342.60	239501.83025	0.41612	(1 component(s) constrained)
96	-2343.13	239481.11450	0.41612	(1 component(s) constrained)
97	-2342.73	239478.28437	0.41612	(1 component(s) constrained)
98	-2340.85	239418.83312	0.41612	(1 component(s) constrained)
99	-2343.46	239445.32265	0.41612	(1 component(s) constrained)
100	-2341.03	239446.06916	0.41612	(1 component(s) constrained)
101	-2341.59	239462.87432	0.41612	(1 component(s) constrained)
102	-2342.06	239496.60749	0.41612	(1 component(s) constrained)
103	-2344.11	239518.46702	0.41612	(1 component(s) constrained)
104	-2341.90	239486.46188	0.41612	(1 component(s) constrained)
105	-2341.71	239496.77197	0.41612	(1 component(s) constrained)
106	-2342.89	239464.70126	0.41612	(1 component(s) constrained)
107	-2342.46	239490.66609	0.41612	(1 component(s) constrained)
108	-2341.46	239499.91027	0.41612	(1 component(s) constrained)
109	-2342.69	239488.97936	0.41612	(1 component(s) constrained)
110	-2341.62	239475.20300	0.41612	(1 component(s) constrained)
111	-2342.13	239487.70109	0.41612	(1 component(s) constrained)
112	-2342.72	239507.92077	0.41612	(1 component(s) constrained)
113	-2341.10	239485.95444	0.41612	(1 component(s) constrained)
114	-2342.48	239496.31867	0.41612	(1 component(s) constrained)
115	-2342.01	239488.37095	0.41612	(1 component(s) constrained)
116	-2341.91	239482.38100	0.41612	(1 component(s) constrained)
117	-2342.78	239473.42463	0.41612	(1 component(s) constrained)
118	-2342.23	239490.86949	0.41612	(1 component(s) constrained)
119	-2341.68	239498.56982	0.41612	(1 component(s) constrained)
120	-2340.97	239483.97784	0.41612	(1 component(s) constrained)
121	-2342.54	239494.47922	0.41612	(1 component(s) constrained)
122	-2340.60	239503.18309	0.41612	(1 component(s) constrained)
123	-2340.56	239487.77334	0.41612	(1 component(s) constrained)
124	-2341.84	239457.91920	0.41612	(1 component(s) constrained)
125	-2342.20	239477.75566	0.41612	(1 component(s) constrained)
126	-2341.83	239436.32113	0.41612	(1 component(s) constrained)
127	-2342.26	239573.93753	0.41612	(1 component(s) constrained)
128	-2341.10	239488.92771	0.41612	(1 component(s) constrained)
129	-2341.91	239468.57552	0.41612	(1 component(s) constrained)
130	-2341.23	239499.67338	0.41612	(1 component(s) constrained)
131	-2341.90	239448.71594	0.41612	(1 component(s) constrained)
132	-2341.86	239481.67627	0.41612	(1 component(s) constrained)
133	-2342.25	239451.48358	0.41612	(1 component(s) constrained)
134	-2341.36	239481.39305	0.41612	(1 component(s) constrained)
135	-2342.84	239548.86885	0.41612	(1 component(s) constrained)
136	-2342.59	239527.81358	0.41612	(1 component(s) constrained)
137	-2342.47	239487.67063	0.41612	(1 component(s) constrained)
138	-2341.97	239513.42059	0.41612	(1 component(s) constrained)
139	-2340.63	239510.24991	0.41612	(1 component(s) constrained)
140	-2341.60	239499.71251	0.41612	(1 component(s) constrained)
141	-2341.33	239500.66594	0.41612	(1 component(s) constrained)
142	-2341.53	239482.40809	0.41612	(1 component(s) constrained)
143	-2342.55	239484.88891	0.41612	(1 component(s) constrained)
144	-2340.64	239502.26543	0.41612	(1 component(s) constrained)
145	-2342.18	239495.45858	0.41612	(1 component(s) constrained)
146	-2341.69	239493.07204	0.41612	(1 component(s) constrained)
147	-2341.44	239477.31212	0.41612	(1 component(s) constrained)
148	-2341.95	239477.48405	0.41612	(1 component(s) constrained)
149	-2341.62	239451.60237	0.41612	(1 component(s) constrained)
150	-2342.66	239515.55439	0.41612	(1 component(s) constrained)
151	-2341.75	239492.94000	0.41612	(1 component(s) constrained)
152	-2342.10	239558.10855	0.41612	(1 component(s) constrained)
153	-2342.11	239459.91282	0.41612	(1 component(s) constrained)
154	-2341.77	239499.66793	0.41612	(1 component(s) constrained)
155	-2342.12	239501.53591	0.41612	(1 component(s) constrained)
156	-2341.76	239474.73164	0.41612	(1 component(s) constrained)
157	-2343.15	239546.02964	0.41612	(1 component(s) constrained)
158	-2343.62	239425.45065	0.41612	(1 component(s) constrained)
159	-2342.16	239491.95504	0.41612	(1 component(s) constrained)
160	-2342.70	239486.08514	0.41612	(1 component(s) constrained)
161	-2341.33	239506.25125	0.41612	(1 component(s) constrained)
162	-2342.12	239486.08486	0.41612	(1 component(s) constrained)
163	-2341.93	239511.06918	0.41612	(1 component(s) constrained)
164	-2342.40	239499.42157	0.41612	(1 component(s) constrained)
165	-2341.38	239472.22238	0.41612	(1 component(s) constrained)
166	-2340.35	239470.77780	0.41612	(1 component(s) constrained)
167	-2342.09	239497.60938	0.41612	(1 component(s) constrained)
168	-2342.08	239445.64056	0.41612	(1 component(s) constrained)
169	-2342.83	239464.19826	0.41612	(1 component(s) constrained)
170	-2342.89	239462.93197	0.41612	(1 component(s) constrained)
171	-2342.13	239459.61433	0.41612	(1 component(s) constrained)
172	-2341.57	239466.78167	0.41612	(1 component(s) constrained)
173	-2341.92	239477.43382	0.41612	(1 component(s) constrained)
174	-2341.75	239530.83581	0.41612	(1 component(s) constrained)
175	-2341.00	239458.90347	0.41612	(1 component(s) constrained)
176	-2341.20	239490.79029	0.41612	(1 component(s) constrained)
177	-2342.40	239477.32468	0.41612	(1 component(s) constrained)
178	-2341.97	239502.25440	0.41612	(1 component(s) constrained)
179	-2341.41	239493.75264	0.41612	(1 component(s) constrained)
180	-2342.19	239510.77518	0.41612	(1 component(s) constrained)
181	-2340.88	239464.49411	0.41612	(1 component(s) constrained)
182	-2341.84	239486.48742	0.41612	(1 component(s) constrained)
183	-2341.33	239473.85958	0.41612	(1 component(s) constrained)
184	-2341.09	239460.67086	0.41612	(1 component(s) constrained)
185	-2342.63	239480.88183	0.41612	(1 component(s) constrained)
186	-2341.98	239448.16617	0.41612	(1 component(s) constrained)
187	-2342.14	239486.53360	0.41612	(1 component(s) constrained)
188	-2341.70	239465.71358	0.41612	(1 component(s) constrained)
189	-2342.11	239474.07998	0.41612	(1 component(s) constrained)
190	-2342.18	239492.95124	0.41612	(1 component(s) constrained)
191	-2341.70	239462.51227	0.41612	(1 component(s) constrained)
192	-2342.88	239495.95238	0.41612	(1 component(s) constrained)
193	-2341.10	239468.44593	0.41612	(1 component(s) constrained)
194	-2342.41	239482.51623	0.41612	(1 component(s) constrained)
195	-2342.04	239482.17111	0.41612	(1 component(s) constrained)
196	-2341.88	239481.88620	0.41612	(1 component(s) constrained)
197	-2342.04	239431.92339	0.41612	(1 component(s) constrained)
198	-2341.52	239467.41374	0.41612	(1 component(s) constrained)
199	-2341.66	239460.00695	0.41612	(1 component(s) constrained)
200	-2341.18	239466.57119	0.41612	(1 component(s) constrained)
201	-2342.01	239506.03937	0.41612	(1 component(s) constrained)
202	-2343.09	239451.19815	0.41612	(1 component(s) constrained)
203	-2342.20	239463.62393	0.41612	(1 component(s) constrained)
204	-2342.65	239474.33321	0.41612	(1 component(s) constrained)
205	-2341.74	239525.76350	0.41612	(1 component(s) constrained)
206	-2341.63	239447.30978	0.41612	(1 component(s) constrained)
207	-2341.91	239429.44644	0.41612	(1 component(s) constrained)
208	-2341.16	239536.57767	0.41612	(1 component(s) constrained)
209	-2342.43	239429.43767	0.41612	(1 component(s) constrained)
210	-2341.85	239486.49676	0.41612	(1 component(s) constrained)
211	-2341.75	239459.28255	0.41612	(1 component(s) constrained)
212	-2343.48	239460.53183	0.41612	(1 component(s) constrained)
213	-2343.05	239452.99162	0.41612	(1 component(s) constrained)
214	-2342.50	239490.47807	0.41612	(1 component(s) constrained)
215	-2341.86	239474.02068	0.41612	(1 component(s) constrained)
216	-2342.66	239487.32925	0.41612	(1 component(s) constrained)
217	-2341.71	239484.87412	0.41612	(1 component(s) constrained)
218	-2341.67	239477.44704	0.41612	(1 component(s) constrained)
219	-2341.67	239422.80910	0.41612	(1 component(s) constrained)
220	-2341.99	239493.98647	0.41612	(1 component(s) constrained)
221	-2342.05	239450.91824	0.41612	(1 component(s) constrained)
222	-2342.48	239471.24139	0.41612	(1 component(s) constrained)
223	-2342.11	239526.10164	0.41612	(1 component(s) constrained)
224	-2342.17	239510.00503	0.41612	(1 component(s) constrained)
225	-2342.59	239514.68291	0.41612	(1 component(s) constrained)
226	-2342.37	239470.72337	0.41612	(1 component(s) constrained)
227	-2342.22	239511.70974	0.41612	(1 component(s) constrained)
228	-2341.26	239476.09634	0.41612	(1 component(s) constrained)
229	-2341.50	239483.98428	0.41612	(1 component(s) constrained)
230	-2341.99	239512.22141	0.41612	(1 component(s) constrained)
231	-2342.43	239511.32144	0.41612	(1 component(s) constrained)
232	-2342.57	239481.76324	0.41612	(1 component(s) constrained)
233	-2343.12	239482.20539	0.41612	(1 component(s) constrained)
234	-2342.00	239451.94726	0.41612	(1 component(s) constrained)
235	-2342.27	239460.66515	0.41612	(1 component(s) constrained)
236	-2341.10	239515.53024	0.41612	(1 component(s) constrained)
237	-2341.85	239494.07664	0.41612	(1 component(s) constrained)
238	-2342.51	239515.74305	0.41612	(1 component(s) constrained)
239	-2341.52	239474.92891	0.41612	(1 component(s) constrained)
240	-2341.87	239516.77446	0.41612	(1 component(s) constrained)
241	-2341.09	239474.57267	0.41612	(1 component(s) constrained)
242	-2343.14	239441.08757	0.41612	(1 component(s) constrained)
243	-2342.09	239482.66378	0.41612	(1 component(s) constrained)
244	-2340.66	239479.50048	0.41612	(1 component(s) constrained)
245	-2342.14	239492.77363	0.41612	(1 component(s) constrained)
246	-2342.88	239494.22900	0.41612	(1 component(s) constrained)
247	-2341.19	239479.11307	0.41612	(1 component(s) constrained)
248	-2342.24	239484.44131	0.41612	(1 component(s) constrained)
249	-2342.20	239471.61755	0.41612	(1 component(s) constrained)
250	-2342.42	239480.58221	0.41612	(1 component(s) constrained)
251	-2341.90	239457.05975	0.41612	(1 component(s) constrained)
252	-2341.19	239482.59819	0.41612	(1 component(s) constrained)
253	-2343.41	239550.06057	0.41612	(1 component(s) constrained)
254	-2342.90	239506.62275	0.41612	(1 component(s) constrained)
255	-2341.94	239465.86053	0.41612	(1 component(s) constrained)
256	-2342.29	239503.80482	0.41612	(1 component(s) constrained)
257	-2342.66	239487.94501	0.41612	(1 component(s) constrained)
258	-2342.42	239551.36449	0.41612	(1 component(s) constrained)
259	-2341.31	239559.51298	0.41612	(1 component(s) constrained)
260	-2342.24	239524.45171	0.41612	(1 component(s) constrained)
261	-2342.38	239481.91344	0.41612	(1 component(s) constrained)
262	-2342.07	239494.46186	0.41612	(1 component(s) constrained)
263	-2341.29	239478.14429	0.41612	(1 component(s) constrained)
264	-2341.73	239483.87860	0.41612	(1 component(s) constrained)
265	-2343.10	239470.29495	0.41612	(1 component(s) constrained)
266	-2341.68	239467.19678	0.41612	(1 component(s) constrained)
267	-2342.51	239466.35316	0.41612	(1 component(s) constrained)
268	-2342.77	239474.85346	0.41612	(1 component(s) constrained)
269	-2341.38	239475.59939	0.41612	(1 component(s) constrained)
270	-2342.18	239488.83866	0.41612	(1 component(s) constrained)
271	-2341.20	239467.15567	0.41612	(1 component(s) constrained)
272	-2342.02	239466.26968	0.41612	(1 component(s) constrained)
273	-2342.06	239497.36892	0.41612	(1 component(s) constrained)
274	-2340.85	239472.77808	0.41612	(1 component(s) constrained)
275	-2342.02	239475.57504	0.41612	(1 component(s) constrained)
276	-2342.48	239499.38613	0.41612	(1 component(s) constrained)
277	-2342.20	239528.98175	0.41612	(1 component(s) constrained)
278	-2343.53	239482.76270	0.41612	(1 component(s) constrained)
279	-2343.09	239462.50061	0.41612	(1 component(s) constrained)
280	-2341.97	239487.79351	0.41612	(1 component(s) constrained)
281	-2342.20	239484.52400	0.41612	(1 component(s) constrained)
282	-2342.48	239555.01204	0.41612	(1 component(s) constrained)
283	-2341.86	239527.02100	0.41612	(1 component(s) constrained)
284	-2342.12	239496.44307	0.41612	(1 component(s) constrained)
285	-2342.80	239446.27837	0.41612	(1 component(s) constrained)
286	-2342.01	239527.20956	0.41612	(1 component(s) constrained)
287	-2342.43	239472.26394	0.41612	(1 component(s) constrained)
288	-2341.89	239501.42738	0.41612	(1 component(s) constrained)
289	-2341.94	239543.25842	0.41612	(1 component(s) constrained)
290	-2343.73	239520.70184	0.41612	(1 component(s) constrained)
291	-2341.16	239448.38760	0.41612	(1 component(s) constrained)
292	-2342.03	239446.45540	0.41612	(1 component(s) constrained)
293	-2340.66	239498.88851	0.41612	(1 component(s) constrained)
294	-2342.26	239475.43323	0.41612	(1 component(s) constrained)
295	-2341.78	239462.74063	0.41612	(1 component(s) constrained)
296	-2342.98	239480.05625	0.41612	(1 component(s) constrained)
297	-2341.55	239517.77579	0.41612	(1 component(s) constrained)
298	-2341.86	239519.17826	0.41612	(1 component(s) constrained)
299	-2341.97	239458.81571	0.41612	(1 component(s) constrained)
300	-2342.44	239508.49336	0.41612	(1 component(s) constrained)
301	-2342.71	239463.26291	0.41612	(1 component(s) constrained)
302	-2342.66	239504.33541	0.41612	(1 component(s) constrained)
303	-2340.98	239536.88206	0.41612	(1 component(s) constrained)
304	-2340.78	239530.92656	0.41612	(1 component(s) constrained)
305	-2343.23	239492.64737	0.41612	(1 component(s) constrained)
306	-2342.39	239504.87785	0.41612	(1 component(s) constrained)
307	-2341.60	239469.15919	0.41612	(1 component(s) constrained)
308	-2341.44	239508.68689	0.41612	(1 component(s) constrained)
309	-2342.60	239486.49374	0.41612	(1 component(s) constrained)
310	-2341.72	239437.02013	0.41612	(1 component(s) constrained)
311	-2342.22	239481.28095	0.41612	(1 component(s) constrained)
312	-2342.37	239527.88662	0.41612	(1 component(s) constrained)
313	-2342.31	239488.64453	0.41612	(1 component(s) constrained)
314	-2342.94	239542.03580	0.41612	(1 component(s) constrained)
315	-2341.23	239482.23111	0.41612	(1 component(s) constrained)
316	-2340.85	239481.72684	0.41612	(1 component(s) constrained)
317	-2341.33	239493.73680	0.41612	(1 component(s) constrained)
318	-2343.48	239499.35815	0.41612	(1 component(s) constrained)
319	-2341.94	239531.94474	0.41612	(1 component(s) constrained)
320	-2341.28	239507.78603	0.41612	(1 component(s) constrained)
321	-2343.12	239494.14754	0.41612	(1 component(s) constrained)
322	-2342.66	239508.34468	0.41612	(1 component(s) constrained)
323	-2341.25	239458.26165	0.41612	(1 component(s) constrained)
324	-2342.17	239460.20183	0.41612	(1 component(s) constrained)
325	-2341.20	239487.17588	0.41612	(1 component(s) constrained)
326	-2342.33	239465.06060	0.41612	(1 component(s) constrained)
327	-2340.97	239469.83609	0.41612	(1 component(s) constrained)
328	-2342.89	239468.19235	0.41612	(1 component(s) constrained)
329	-2341.60	239530.69337	0.41612	(1 component(s) constrained)
330	-2342.38	239523.58683	0.41612	(1 component(s) constrained)
331	-2342.46	239482.63266	0.41612	(1 component(s) constrained)
332	-2341.94	239463.77921	0.41612	(1 component(s) constrained)
333	-2342.41	239460.32514	0.41612	(1 component(s) constrained)
334	-2342.20	239496.80947	0.41612	(1 component(s) constrained)
335	-2343.13	239514.77654	0.41612	(1 component(s) constrained)
336	-2341.85	239485.46449	0.41612	(1 component(s) constrained)
337	-2342.83	239499.67042	0.41612	(1 component(s) constrained)
338	-2341.97	239481.79601	0.41612	(1 component(s) constrained)
339	-2340.91	239501.46632	0.41612	(1 component(s) constrained)
340	-2343.65	239506.32248	0.41612	(1 component(s) constrained)
341	-2342.86	239483.21075	0.41612	(1 component(s) constrained)
342	-2342.51	239455.55257	0.41612	(1 component(s) constrained)
343	-2341.28	239456.80586	0.41612	(1 component(s) constrained)
344	-2341.69	239469.95789	0.41612	(1 component(s) constrained)
345	-2342.86	239493.31341	0.41612	(1 component(s) constrained)
346	-2341.72	239444.92751	0.41612	(1 component(s) constrained)
347	-2341.02	239456.08656	0.41612	(1 component(s) constrained)
348	-2342.41	239489.94817	0.41612	(1 component(s) constrained)
349	-2340.66	239473.37544	0.41612	(1 component(s) constrained)
350	-2342.64	239456.53387	0.41612	(1 component(s) constrained)
351	-2341.09	239505.68007	0.41612	(1 component(s) constrained)
352	-2340.63	239505.06026	0.41612	(1 component(s) constrained)
353	-2343.72	239466.31012	0.41612	(1 component(s) constrained)
354	-2343.40	239508.31495	0.41612	(1 component(s) constrained)
355	-2340.56	239488.50334	0.41612	(1 component(s) constrained)
356	-2341.74	239478.03256	0.41612	(1 component(s) constrained)
357	-2341.51	239463.55553	0.41612	(1 component(s) constrained)
358	-2342.20	239474.54061	0.41612	(1 component(s) constrained)
359	-2341.75	239508.24117	0.41612	(1 component(s) constrained)
360	-2342.99	239525.21518	0.41612	(1 component(s) constrained)
361	-2341.15	239488.10283	0.41612	(1 component(s) constrained)
362	-2342.33	239488.20382	0.41612	(1 component(s) constrained)
363	-2341.99	239490.37787	0.41612	(1 component(s) constrained)
364	-2343.41	239453.93633	0.41612	(1 component(s) constrained)
365	-2341.22	239483.75611	0.41612	(1 component(s) constrained)
366	-2341.59	239497.20038	0.41612	(1 component(s) constrained)
367	-2342.31	239484.41646	0.41612	(1 component(s) constrained)
368	-2342.10	239497.46834	0.41612	(1 component(s) constrained)
369	-2341.01	239536.89981	0.41612	(1 component(s) constrained)
370	-2342.71	239525.82087	0.41612	(1 component(s) constrained)
371	-2342.57	239497.69911	0.41612	(1 component(s) constrained)
372	-2342.38	239480.51463	0.41612	(1 component(s) constrained)
373	-2341.61	239508.57168	0.41612	(1 component(s) constrained)
374	-2340.97	239441.84865	0.41612	(1 component(s) constrained)
375	-2341.79	239456.45473	0.41612	(1 component(s) constrained)
376	-2342.10	239485.53027	0.41612	(1 component(s) constrained)
377	-2341.83	239480.03972	0.41612	(1 component(s) constrained)
378	-2341.61	239513.25803	0.41612	(1 component(s) constrained)
379	-2342.82	239476.49727	0.41612	(1 component(s) constrained)
380	-2341.88	239503.19984	0.41612	(1 component(s) constrained)
381	-2341.20	239520.09846	0.41612	(1 component(s) constrained)
382	-2342.35	239487.50868	0.41612	(1 component(s) constrained)
383	-2342.26	239480.87931	0.41612	(1 component(s) constrained)
384	-2341.94	239473.56102	0.41612	(1 component(s) constrained)
385	-2342.44	239502.65870	0.41612	(1 component(s) constrained)
386	-2342.59	239526.24504	0.41612	(1 component(s) constrained)
387	-2341.21	239509.82726	0.41612	(1 component(s) constrained)
388	-2341.43	239502.15300	0.41612	(1 component(s) constrained)
